STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
3619.0,Begur Tank,"E (Irrigation, industrial cooling and controlled waste)",3.5,7.28,998.0,11.0,2.3,1700.0,7900.0,3.0,200.0,5.0,200.0,156.0,103.0,1.5,0.61,244.0,128.0,116.0,31.0,92.0,680.0,18.0,0.2,0.5,8.0,0.42,44.0,3.0,0.05,2024.0
3620.0,Parappana Agrahara Lake,"E (Irrigation, industrial cooling and controlled waste)",2.3,8.5,1088.0,17.0,4.0,13000.0,33000.0,24.0,112.0,12.0,136.0,212.0,168.0,4.84,3.8,152.0,80.0,72.0,42.0,169.0,750.0,86.0,0.2,0.5,40.0,0.27,70.0,6.0,0.3,2024.0
3621.0,Haralur Lake,"E (Irrigation, industrial cooling and controlled waste)",3.2,9.0,836.0,15.0,3.0,1700.0,4600.0,16.0,112.0,8.0,128.0,148.0,140.0,2.64,2.0,120.0,64.0,56.0,30.0,109.0,576.0,90.0,0.43,0.5,30.0,0.29,59.0,4.0,1.02,2024.0
3622.0,Somasundrapalya Lake,"D (Propagation of wild life,fisheries)",4.4,8.0,694.0,7.0,2.0,2100.0,7000.0,3.0,100.0,5.0,100.0,108.0,60.0,1.5,0.4,112.0,60.0,52.0,25.0,80.0,470.0,50.0,0.2,0.5,22.0,0.35,54.0,3.0,0.1,2024.0
3623.0,Anekal Doddakere Tank,"D (Propagation of wild life,fisheries)",6.1,7.9,1150.0,4.0,4.5,170.0,2400.0,3.0,276.0,5.0,276.0,196.0,45.0,1.5,0.49,320.0,164.0,156.0,48.0,108.0,796.0,10.0,0.27,0.5,24.0,0.4,40.0,2.6,0.76,2024.0
3624.0,Puttenahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.4,7.4,770.0,38.0,2.6,1700.0,7900.0,3.0,188.0,5.0,188.0,96.0,176.0,2.9,2.1,188.0,100.0,88.0,28.0,92.0,512.0,72.0,0.93,0.5,21.0,0.25,48.0,3.0,2.5,2024.0
3625.0,Hebbal Lake,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.6,745.0,28.0,2.5,2200.0,9400.0,3.0,196.0,5.0,196.0,96.0,172.0,1.8,1.2,168.0,92.0,76.0,26.0,94.0,496.0,60.0,0.88,0.5,21.0,0.27,51.0,3.0,2.3,2024.0
3626.0,Nagavara Lake,"E (Irrigation, industrial cooling and controlled waste)",2.6,8.2,751.0,25.0,3.0,2100.0,11000.0,3.0,192.0,5.0,192.0,108.0,172.0,3.77,2.9,192.0,100.0,92.0,10.0,47.0,518.0,48.0,0.41,0.5,21.0,0.22,32.0,1.4,0.52,2024.0
3627.0,Jakkur Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,8.1,1173.0,18.0,4.0,14000.0,49000.0,3.0,352.0,5.0,352.0,212.0,164.0,3.12,2.4,272.0,140.0,132.0,11.0,142.0,809.0,96.0,1.52,0.5,36.0,0.2,49.0,4.0,3.12,2024.0
3629.0,Allalasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",3.6,8.1,1248.0,32.0,4.0,2600.0,17000.0,3.0,336.0,5.0,336.0,224.0,188.0,5.8,4.5,296.0,152.0,144.0,10.0,137.0,857.0,98.0,1.67,0.5,35.0,0.2,46.0,3.0,3.57,2024.0
3630.0,Yelahanka Tank,"E (Irrigation, industrial cooling and controlled waste)",3.5,8.1,1255.0,31.0,4.0,2100.0,9400.0,3.0,320.0,5.0,320.0,240.0,184.0,5.7,4.4,300.0,156.0,144.0,12.0,125.0,853.0,82.0,1.23,0.5,39.0,0.2,44.0,3.0,2.23,2024.0
3632.0,Veerapura Tank,"D (Propagation of wild life,fisheries)",4.4,7.6,692.0,8.0,2.4,3200.0,9400.0,3.0,76.0,5.0,76.0,88.0,88.0,1.5,0.4,132.0,72.0,60.0,48.0,65.0,470.0,148.0,0.2,0.5,12.0,0.35,48.0,2.0,0.48,2024.0
3633.0,Subramanyapura Tank,"D (Propagation of wild life,fisheries)",5.5,7.5,874.0,5.0,3.5,1700.0,7000.0,3.0,172.0,5.0,172.0,144.0,48.0,1.5,0.42,164.0,88.0,76.0,35.0,76.0,594.0,50.0,0.33,0.5,4.0,0.39,50.0,3.0,0.86,2024.0
3634.0,Devarakere Tank,"D (Propagation of wild life,fisheries)",4.4,7.9,292.0,11.0,1.0,2100.0,9400.0,3.0,100.0,5.0,100.0,32.0,104.0,1.5,0.9,68.0,40.0,28.0,6.0,30.0,202.0,16.0,0.2,0.5,12.0,0.2,44.0,1.6,0.6,2024.0
3635.0,Malathahalli Lake,"D (Propagation of wild life,fisheries)",4.6,7.7,1198.0,7.0,7.2,270.0,2400.0,3.0,244.0,5.0,244.0,88.0,84.0,1.5,0.9,492.0,252.0,240.0,120.0,217.0,824.0,10.0,0.2,0.5,41.0,0.29,46.0,4.2,0.4,2024.0
3636.0,Hoskere Lake,"D (Propagation of wild life,fisheries)",5.2,6.9,919.0,6.0,3.7,330.0,3500.0,3.0,308.0,5.0,308.0,80.0,56.0,1.5,0.4,292.0,152.0,140.0,20.0,79.0,624.0,36.0,0.2,0.5,6.0,0.27,36.0,2.0,0.36,2024.0
3638.0,Yelachenahalli Lake,"D (Propagation of wild life,fisheries)",4.7,7.4,466.0,5.0,1.79,1700.0,4800.0,3.0,104.0,5.0,104.0,76.0,45.0,1.5,0.68,124.0,68.0,56.0,19.0,40.0,318.0,10.0,0.2,0.5,9.0,0.2,39.0,1.5,0.05,2024.0
3640.0,Uttarahalli Doraikere,"E (Irrigation, industrial cooling and controlled waste)",0.9,6.9,1893.0,40.0,6.9,78000.0,330000.0,3.0,692.0,5.0,692.0,228.0,273.0,37.2,28.6,560.0,300.0,260.0,23.0,203.0,1296.0,62.0,4.5,0.5,36.0,0.2,42.0,3.7,10.5,2024.0
3641.0,Dhorekere Tank,"E (Irrigation, industrial cooling and controlled waste)",1.2,6.6,675.0,28.0,2.3,2200.0,7900.0,3.0,228.0,5.0,228.0,52.0,188.0,26.5,20.4,104.0,56.0,48.0,19.0,72.0,470.0,264.0,3.3,0.5,22.0,0.2,52.0,3.0,6.9,2024.0
3642.0,Jigani Tank,"D (Propagation of wild life,fisheries)",6.2,7.8,1147.0,4.0,4.4,580.0,3500.0,3.0,268.0,5.0,268.0,188.0,44.0,1.5,0.4,312.0,160.0,152.0,47.0,105.0,790.0,10.0,0.25,0.5,23.0,0.38,40.0,2.6,0.71,2024.0
3643.0,Benniganahalli Lake,"D (Propagation of wild life,fisheries)",6.2,7.3,571.0,4.0,2.19,580.0,3500.0,3.0,128.0,5.0,128.0,92.0,45.0,1.5,0.4,152.0,80.0,72.0,23.0,50.0,392.0,10.0,0.2,0.5,11.0,0.29,39.0,1.76,0.5,2024.0
4094.0,Gangondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.3,3010.0,86.0,11.5,13000000.0,33000000.0,3.0,704.0,5.0,704.0,512.0,383.0,32.0,26.0,824.0,416.0,408.0,123.0,241.0,2088.0,22.0,1.48,0.5,60.0,0.29,37.0,3.6,4.01,2024.0
4095.0,Chikkabanavara Lake,"E (Irrigation, industrial cooling and controlled waste)",0.9,7.6,1268.0,17.0,6.7,1100.0,7900.0,3.0,476.0,5.0,476.0,296.0,116.0,1.7,1.3,536.0,272.0,264.0,40.0,195.0,882.0,18.0,1.4,0.5,34.0,0.2,42.0,3.7,2.6,2024.0
4096.0,Andhrahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,8.0,2290.0,16.0,9.24,1850.0,7450.0,3.0,360.0,5.0,360.0,380.0,120.0,1.56,1.2,496.0,252.0,244.0,70.0,228.0,1556.0,10.0,1.02,0.5,57.0,0.46,40.0,4.0,2.07,2024.0
4097.0,Kachohalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.6,3040.0,94.0,11.7,2600.0,7000.0,3.0,712.0,5.0,712.0,516.0,395.0,26.0,21.0,832.0,420.0,412.0,124.0,243.0,2116.0,20.0,1.52,0.5,61.0,0.32,37.0,3.6,4.16,2024.0
4107.0,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru","E (Irrigation, industrial cooling and controlled waste)",3.2,8.18,2040.0,10.0,10.9,1100000.0,3300000.0,3.0,476.0,5.0,476.0,396.0,116.0,4.0,3.0,556.0,284.0,272.0,19.0,180.0,1386.0,74.0,1.25,0.5,21.0,0.4,40.0,4.0,3.8,2024.0
4503.0,Madhure Tank,"D (Propagation of wild life,fisheries)",6.2,7.5,312.0,5.0,0.85,1700.0,7900.0,3.0,84.0,5.0,84.0,16.0,48.0,1.5,0.4,84.0,48.0,36.0,5.0,19.0,212.0,46.0,0.2,0.5,6.0,0.2,17.0,1.0,0.05,2024.0
4504.0,Sarakki Lake,"D (Propagation of wild life,fisheries)",5.1,7.8,955.0,4.0,3.67,260.0,3500.0,3.0,220.0,5.0,220.0,160.0,44.0,1.5,0.61,252.0,132.0,120.0,39.0,89.0,650.0,10.0,0.25,0.5,19.0,0.38,41.0,2.4,0.7,2024.0
4505.0,Nelamangala Lake,"D (Propagation of wild life,fisheries)",4.2,6.9,1856.0,10.0,5.9,2200.0,4900.0,3.0,524.0,5.0,524.0,292.0,99.0,1.5,0.99,504.0,260.0,244.0,29.0,179.0,1264.0,10.0,2.0,0.5,23.0,0.44,42.0,3.5,5.8,2024.0
4506.0,Abbigere Lake,"E (Irrigation, industrial cooling and controlled waste)",0.5,7.8,1392.0,20.0,6.4,3100.0,9400.0,3.0,672.0,5.0,672.0,220.0,133.0,5.2,4.0,456.0,232.0,224.0,28.0,190.0,966.0,24.0,1.5,0.5,34.0,0.24,45.0,3.8,5.5,2024.0
4507.0,Chelekere Lake,"E (Irrigation, industrial cooling and controlled waste)",2.3,7.9,754.0,27.0,3.0,2100.0,13000.0,3.0,192.0,5.0,192.0,92.0,172.0,3.6,2.8,176.0,92.0,84.0,11.0,47.0,510.0,49.0,0.44,0.5,23.0,0.2,37.0,2.0,0.63,2024.0
4508.0,Singapura Lake,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.9,755.0,19.0,3.0,2200.0,9400.0,3.0,200.0,5.0,200.0,104.0,168.0,3.12,2.4,192.0,100.0,92.0,10.0,49.0,513.0,60.0,0.52,0.5,22.0,0.21,33.0,2.0,0.81,2024.0
4509.0,Narasipura Lake,"E (Irrigation, industrial cooling and controlled waste)",2.4,8.0,758.0,17.0,3.0,6800.0,33000.0,3.0,192.0,5.0,192.0,108.0,168.0,3.25,2.5,188.0,100.0,88.0,11.0,58.0,520.0,50.0,0.55,0.5,23.0,0.21,37.0,2.0,0.66,2024.0
4510.0,Rachenahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,8.0,931.0,17.0,3.0,1200.0,7900.0,3.0,272.0,5.0,272.0,160.0,168.0,2.9,2.3,248.0,128.0,120.0,6.0,76.0,642.0,57.0,0.8,0.5,25.0,0.2,37.0,2.0,0.96,2024.0
4511.0,Kogilu Kere,"E (Irrigation, industrial cooling and controlled waste)",2.8,8.0,758.0,29.0,3.0,1700.0,4800.0,3.0,196.0,5.0,196.0,96.0,172.0,3.6,2.8,176.0,92.0,84.0,10.0,110.0,515.0,62.0,0.41,0.5,21.0,0.22,55.0,3.0,0.52,2024.0
4513.0,Ramammana Kere,"D (Propagation of wild life,fisheries)",4.8,8.0,1114.0,8.0,6.0,170.0,2400.0,3.0,412.0,5.0,412.0,292.0,70.0,1.5,0.83,556.0,284.0,272.0,5.0,184.0,778.0,10.0,1.3,0.5,37.0,0.2,40.0,3.4,4.6,2024.0
4514.0,Sadaramangala Lake,"E (Irrigation, industrial cooling and controlled waste)",3.5,7.1,819.0,19.0,3.3,1400.0,4900.0,3.0,140.0,5.0,140.0,164.0,128.0,2.0,1.5,216.0,112.0,104.0,32.0,100.0,580.0,20.0,1.5,0.5,15.0,0.2,48.0,3.0,2.9,2024.0
4515.0,Bhattarahalli Lake,"D (Propagation of wild life,fisheries)",5.9,8.5,907.0,7.0,3.6,3300.0,7900.0,40.0,84.0,20.0,124.0,176.0,60.0,1.5,0.51,80.0,44.0,36.0,34.0,73.0,616.0,20.0,0.2,0.5,6.0,0.48,64.0,4.0,0.05,2024.0
4516.0,Kundalahalli Lake,"D (Propagation of wild life,fisheries)",4.6,8.5,1581.0,8.0,5.5,320.0,3500.0,48.0,156.0,24.0,204.0,364.0,92.0,1.5,0.4,296.0,156.0,140.0,44.0,201.0,1046.0,98.0,0.95,0.5,22.0,0.2,57.0,5.0,2.8,2024.0
4518.0,Garudacharpalya Tank,"D (Propagation of wild life,fisheries)",4.4,8.1,700.0,11.0,2.7,1700.0,4600.0,3.0,164.0,5.0,164.0,116.0,101.0,1.5,0.8,148.0,80.0,68.0,13.0,82.0,476.0,10.0,1.2,0.5,15.0,0.2,51.0,2.9,4.3,2024.0
4519.0,Rampura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.7,1636.0,74.0,6.0,2600.0,11000.0,3.0,484.0,5.0,484.0,216.0,488.0,26.3,20.2,328.0,168.0,160.0,23.0,250.0,1112.0,60.0,1.64,0.5,37.0,0.34,59.0,6.0,3.49,2024.0
4520.0,Chinnappanahalli Lake,"D (Propagation of wild life,fisheries)",4.9,8.5,615.0,9.0,2.4,580.0,3500.0,24.0,104.0,12.0,128.0,108.0,84.0,1.5,0.77,96.0,52.0,44.0,16.0,76.0,430.0,10.0,0.2,0.5,13.0,0.3,59.0,3.4,0.05,2024.0
4521.0,Devarabeesanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.5,998.0,18.0,4.0,2600.0,9400.0,3.0,120.0,5.0,120.0,188.0,156.0,4.16,3.2,136.0,72.0,64.0,28.0,120.0,678.0,104.0,0.2,0.5,28.0,0.36,60.0,4.0,0.05,2024.0
4522.0,Vibhuthipura Lake,"D (Propagation of wild life,fisheries)",5.9,7.8,646.0,7.0,2.1,210.0,3500.0,3.0,104.0,5.0,104.0,60.0,60.0,1.5,0.4,136.0,72.0,64.0,29.0,55.0,438.0,50.0,0.2,0.5,14.0,0.2,43.0,2.0,0.05,2024.0
4523.0,Nallurahalli Lake,"D (Propagation of wild life,fisheries)",4.9,6.6,750.0,9.0,4.7,1700.0,13000.0,3.0,76.0,5.0,76.0,240.0,86.0,1.5,0.79,260.0,136.0,124.0,118.0,140.0,520.0,20.0,0.3,0.5,16.0,0.4,52.0,3.8,0.8,2024.0
4524.0,Pattandur Agrahara Lake,"E (Irrigation, industrial cooling and controlled waste)",4.7,7.4,2269.0,10.0,10.0,2100.0,9400.0,3.0,416.0,5.0,416.0,552.0,90.0,1.5,0.72,524.0,268.0,256.0,61.0,291.0,1552.0,20.0,3.1,0.5,30.0,0.25,69.0,5.5,6.2,2024.0
4525.0,Seetharampalya Lake,"D (Propagation of wild life,fisheries)",4.6,8.5,1020.0,10.0,5.6,2600.0,4800.0,64.0,160.0,32.0,224.0,124.0,98.0,1.5,0.82,284.0,148.0,136.0,36.0,163.0,652.0,12.0,1.7,0.5,22.0,0.2,53.0,4.2,6.0,2024.0
4526.0,Devasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",3.3,6.5,624.0,16.0,2.39,17000.0,33000.0,3.0,140.0,5.0,140.0,100.0,133.0,4.5,3.6,168.0,88.0,80.0,25.0,60.0,430.0,46.0,0.59,0.5,12.0,0.2,42.0,2.0,1.72,2024.0
4527.0,Sheelavanta-Whitefield Lake,"D (Propagation of wild life,fisheries)",4.7,8.1,1235.0,10.0,10.0,14000.0,46000.0,3.0,208.0,5.0,208.0,292.0,94.0,1.5,0.76,248.0,128.0,120.0,26.0,164.0,850.0,14.0,2.0,0.5,20.0,0.2,57.0,4.5,3.7,2024.0
4528.0,Doddakannehalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.3,7.9,2015.0,17.0,7.0,2300.0,7900.0,3.0,564.0,5.0,564.0,332.0,132.0,2.86,2.3,340.0,176.0,164.0,108.0,252.0,1370.0,158.0,1.64,0.5,40.0,0.36,58.0,6.0,3.49,2024.0
4529.0,Kasavanahalli Lake,"D (Propagation of wild life,fisheries)",6.0,7.7,986.0,5.0,4.0,220.0,2400.0,3.0,120.0,5.0,120.0,184.0,48.0,1.5,0.46,148.0,80.0,68.0,34.0,118.0,680.0,10.0,0.2,0.5,30.0,0.27,58.0,4.0,0.21,2024.0
4530.0,Kammasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.4,2356.0,90.0,9.0,310000.0,940000.0,3.0,552.0,5.0,552.0,400.0,369.0,27.0,21.0,640.0,324.0,316.0,96.0,188.0,1648.0,20.0,0.76,0.5,47.0,0.48,37.0,3.2,2.16,2024.0
4531.0,Rayasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.7,2250.0,66.0,8.6,1700.0,7900.0,3.0,524.0,5.0,524.0,380.0,328.0,5.8,4.9,612.0,308.0,304.0,92.0,180.0,1562.0,10.0,0.69,0.5,45.0,0.46,37.0,3.2,1.93,2024.0
