STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
5565.0,Kannur Lake Near By Hennur Road Bengalore,"D (Propagation of wild life,fisheries)",4.6,7.7,1111.0,7.0,2.5,2100.0,11000.0,3.0,196.0,5.0,196.0,132.0,75.0,1.5,0.4,220.0,116.0,104.0,9.0,101.0,760.0,10.0,0.21,0.5,26.0,0.21,47.0,3.0,0.64,2024.0
5570.0,"Soulkere, Kaikondrahalli Vill,Bengaluru","D (Propagation of wild life,fisheries)",5.9,7.7,803.0,5.0,3.0,26.0,1600.0,3.0,112.0,5.0,112.0,144.0,60.0,1.5,0.4,96.0,56.0,40.0,15.0,105.0,534.0,14.0,0.24,0.5,15.0,0.23,66.0,4.6,0.62,2024.0
4546.0,Jakksandra Lake (Kasavanahalli Lake ),"D (Propagation of wild life,fisheries)",5.2,7.8,1099.0,4.0,3.0,270.0,1100.0,3.0,104.0,5.0,104.0,204.0,60.0,1.5,0.4,128.0,72.0,56.0,56.0,159.0,732.0,66.0,0.2,0.5,32.0,0.36,67.0,6.0,0.49,2024.0
3621.0,Haralur Lake,"D (Propagation of wild life,fisheries)",6.0,6.9,1830.0,4.0,6.3,240.0,2200.0,3.0,216.0,5.0,216.0,408.0,44.0,1.5,0.4,340.0,176.0,164.0,27.0,234.0,1220.0,22.0,0.48,0.5,33.0,0.38,57.0,6.0,1.2,2024.0
5571.0,"Kudlu Doddakere, Kudlu Vill,Bengaluru","D (Propagation of wild life,fisheries)",5.7,7.8,1028.0,5.0,3.5,210.0,1700.0,3.0,104.0,5.0,104.0,216.0,52.0,1.5,0.4,148.0,80.0,68.0,56.0,172.0,684.0,72.0,0.22,0.5,31.0,0.37,66.0,6.0,0.56,2024.0
4532.0,Chandapura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.1,2273.0,75.0,9.9,1400.0,4900.0,3.0,572.0,5.0,572.0,476.0,250.0,50.0,38.0,548.0,280.0,268.0,42.0,290.0,1548.0,46.0,6.3,0.5,40.0,0.39,51.0,7.5,15.0,2024.0
4531.0,Rayasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.5,2158.0,66.0,8.9,3200.0,14000.0,3.0,564.0,5.0,564.0,420.0,219.0,36.0,29.0,436.0,220.0,216.0,43.0,268.0,1470.0,36.0,5.8,0.5,40.0,0.23,54.0,7.9,13.0,2024.0
4107.0,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru","E (Irrigation, industrial cooling and controlled waste)",0.3,7.2,974.0,71.0,5.6,140.0,790.0,3.0,428.0,5.0,428.0,196.0,232.0,40.0,30.0,276.0,144.0,132.0,23.0,164.0,666.0,40.0,4.6,0.5,32.0,0.2,53.0,5.9,14.0,2024.0
4547.0,Mangamanapalya Lake(Swarana Kunte),"D (Propagation of wild life,fisheries)",4.5,7.8,1106.0,6.0,4.3,220.0,940.0,3.0,124.0,5.0,124.0,232.0,54.0,1.5,0.4,156.0,84.0,72.0,51.0,126.0,756.0,10.0,0.2,0.5,30.0,0.29,58.0,6.0,0.6,2024.0
3609.0,Ibbalur Lake,"D (Propagation of wild life,fisheries)",4.7,7.8,736.0,6.0,3.0,170.0,1300.0,3.0,124.0,5.0,124.0,144.0,52.0,1.5,0.4,108.0,60.0,48.0,22.0,97.0,504.0,10.0,0.2,0.5,24.0,0.2,60.0,5.5,0.5,2024.0
3602.0,Bellandur Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.7,1322.0,27.0,5.8,7800.0,23000.0,3.0,300.0,5.0,300.0,184.0,182.0,2.6,2.0,356.0,184.0,172.0,73.0,175.0,902.0,28.0,2.2,0.5,33.0,0.23,49.0,5.6,7.6,2024.0
4545.0,Jungu Kere (Devarabeesanahalli Lake),"D (Propagation of wild life,fisheries)",4.5,7.8,1168.0,7.0,4.2,330.0,2200.0,3.0,124.0,5.0,124.0,208.0,58.0,1.5,0.4,124.0,68.0,56.0,51.0,200.0,926.0,10.0,0.2,0.5,28.0,0.27,72.0,10.6,0.05,2024.0
4528.0,Doddakannehalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.4,7.8,1358.0,26.0,5.7,260.0,1400.0,3.0,324.0,5.0,324.0,1921.0,174.0,4.4,3.4,340.0,176.0,164.0,87.0,169.0,928.0,36.0,1.5,0.5,29.0,0.23,49.0,5.6,6.0,2024.0
3611.0,Kaikondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.6,7.9,1851.0,23.0,8.5,340.0,2800.0,3.0,484.0,5.0,484.0,356.0,152.0,26.0,20.0,320.0,172.0,148.0,38.0,244.0,1260.0,28.0,1.3,0.5,39.0,0.2,59.0,8.0,4.6,2024.0
4506.0,Abbigere Lake,"D (Propagation of wild life,fisheries)",4.2,8.3,1858.0,8.0,6.9,170.0,2400.0,24.0,420.0,12.0,444.0,276.0,92.0,1.5,0.48,564.0,288.0,276.0,56.0,161.0,1240.0,10.0,0.43,0.5,28.0,0.2,37.0,3.0,1.0,2024.0
4504.0,Sarakki Lake,"D (Propagation of wild life,fisheries)",4.2,8.2,1000.0,6.8,4.0,2100.0,7000.0,3.0,212.0,5.0,212.0,140.0,68.0,1.5,0.4,176.0,92.0,84.0,5.0,109.0,680.0,48.0,0.23,0.5,35.0,0.21,52.0,4.0,0.57,2024.0
3638.0,Yelachenahalli Lake,"D (Propagation of wild life,fisheries)",5.3,8.1,587.0,6.0,2.0,1700.0,7900.0,3.0,80.0,5.0,80.0,96.0,56.0,1.5,0.6,120.0,64.0,56.0,8.0,79.0,404.0,106.0,0.2,0.5,12.0,0.2,55.0,3.0,0.29,2024.0
3592.0,Yediyur Tank,"E (Irrigation, industrial cooling and controlled waste)",3.1,8.1,482.0,13.0,2.0,1400.0,4800.0,3.0,92.0,5.0,92.0,52.0,124.0,1.5,1.05,40.0,24.0,16.0,10.0,67.0,332.0,64.0,0.26,0.5,16.0,0.25,71.0,5.0,0.63,2024.0
3591.0,Kempambudhi Tank,"E (Irrigation, industrial cooling and controlled waste)",2.6,8.0,697.0,12.0,2.0,2000.0,9400.0,3.0,188.0,5.0,188.0,64.0,128.0,2.67,2.06,168.0,88.0,80.0,25.0,93.0,386.0,61.0,94.0,1.0,25.0,0.25,51.0,3.0,0.42,2024.0
3590.0,Lalbagh Tank,"D (Propagation of wild life,fisheries)",5.1,8.2,649.0,5.0,2.0,1700.0,13000.0,3.0,96.0,5.0,96.0,96.0,48.0,1.5,0.6,112.0,60.0,52.0,7.0,74.0,440.0,58.0,0.2,0.5,19.0,0.36,54.0,3.0,0.32,2024.0
4515.0,Bhattarahalli Lake,"D (Propagation of wild life,fisheries)",4.1,8.5,1151.0,12.0,3.7,320.0,3500.0,16.0,308.0,8.0,324.0,196.0,121.0,1.5,0.99,312.0,164.0,148.0,18.0,112.0,784.0,30.0,2.1,0.5,14.0,0.9,42.0,2.8,0.76,2024.0
5564.0,"Kannamangala Lake Hoskote Main Road , Bengalore","D (Propagation of wild life,fisheries)",4.2,7.9,1716.0,13.0,5.6,2100.0,7000.0,3.0,484.0,5.0,484.0,268.0,129.0,1.5,0.99,464.0,240.0,224.0,26.0,166.0,1168.0,24.0,0.86,0.5,21.0,0.93,42.0,3.4,2.3,2024.0
5566.0,"Basavanapura Lake Ayyappa Nagr Main Road , K. R. Puram , Bengaluru","E (Irrigation, industrial cooling and controlled waste)",3.4,7.1,1173.0,15.0,3.8,1700.0,9400.0,3.0,328.0,5.0,328.0,184.0,151.0,5.2,4.0,316.0,164.0,152.0,18.0,114.0,800.0,320.0,0.77,0.5,15.0,0.9,42.0,2.8,2.1,2024.0
3607.0,Kalkere Tank,"E (Irrigation, industrial cooling and controlled waste)",0.9,7.8,1477.0,21.0,4.8,6800.0,49000.0,3.0,416.0,5.0,416.0,232.0,175.0,13.4,10.3,400.0,208.0,192.0,23.0,143.0,1006.0,1040.0,2.7,0.5,18.0,0.93,42.0,3.1,0.98,2024.0
4519.0,Rampura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.4,1755.0,24.0,5.7,17000.0,48000.0,3.0,496.0,5.0,496.0,276.0,196.0,24.4,18.8,476.0,244.0,232.0,27.0,169.0,1196.0,394.0,3.2,0.5,22.0,0.94,42.0,3.4,9.2,2024.0
3643.0,Benniganahalli Lake,"D (Propagation of wild life,fisheries)",5.7,8.1,618.0,6.0,3.0,1100.0,4600.0,3.0,80.0,5.0,80.0,80.0,60.0,1.5,0.5,120.0,60.0,60.0,5.0,91.0,420.0,18.0,0.2,0.5,36.0,0.2,54.0,4.0,0.3,2024.0
3605.0,Yelemallappa Shetty Lake,"E (Irrigation, industrial cooling and controlled waste)",3.4,8.2,1766.0,15.0,6.0,1400.0,4900.0,3.0,520.0,5.0,520.0,348.0,140.0,19.5,15.0,368.0,188.0,180.0,6.0,239.0,1218.0,10.0,0.54,0.5,39.0,0.26,55.0,5.0,1.35,2024.0
3603.0,Vengaiyyanakere( Kr Puram Lake ),"E (Irrigation, industrial cooling and controlled waste)",3.1,8.2,1371.0,18.0,5.0,2600.0,14000.0,3.0,452.0,5.0,452.0,188.0,172.0,4.68,3.6,252.0,132.0,120.0,6.0,174.0,932.0,10.0,0.75,0.5,33.0,0.2,56.0,5.0,1.52,2024.0
4526.0,Devasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,8.2,935.0,87.0,3.0,1300.0,4900.0,3.0,124.0,5.0,124.0,208.0,364.0,5.0,3.9,192.0,100.0,92.0,20.0,118.0,644.0,56.0,0.92,0.5,33.0,0.45,52.0,4.0,2.0,2024.0
5563.0,"Segehalli Lake Baavanapura Road Battarahalli , Bangalore East","E (Irrigation, industrial cooling and controlled waste)",1.3,7.6,1222.0,140.0,4.0,1100.0,11000.0,3.0,172.0,5.0,172.0,240.0,436.0,2.9,2.2,108.0,60.0,48.0,19.0,178.0,890.0,170.0,0.98,0.5,40.0,0.24,71.0,7.0,2.2,2024.0
4540.0,Kammagondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.5,7.0,1667.0,24.0,6.5,1500.0,4100.0,3.0,656.0,5.0,656.0,196.0,160.0,3.9,3.0,396.0,204.0,192.0,32.0,194.0,1136.0,28.0,4.7,0.5,28.0,0.22,49.0,4.3,10.0,2024.0
4503.0,Madhure Tank,"D (Propagation of wild life,fisheries)",4.2,6.8,287.0,7.0,0.5,930.0,13000.0,3.0,92.0,5.0,92.0,36.0,72.0,1.5,0.4,140.0,72.0,68.0,5.0,28.0,198.0,10.0,0.2,0.5,3.0,0.2,29.0,1.4,0.05,2024.0
3623.0,Anekal Doddakere Tank,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.6,1419.0,20.0,4.6,1400.0,9400.0,3.0,400.0,5.0,400.0,220.0,170.0,9.36,7.2,384.0,200.0,184.0,22.0,137.0,966.0,36.0,0.28,0.5,18.0,0.88,42.0,3.0,0.8,2024.0
3642.0,Jigani Tank,"D (Propagation of wild life,fisheries)",4.6,7.9,1285.0,10.0,4.2,260.0,1700.0,3.0,360.0,5.0,360.0,200.0,103.0,1.5,0.99,348.0,180.0,168.0,20.0,125.0,876.0,16.0,0.2,0.5,16.0,0.87,42.0,2.9,0.47,2024.0
4518.0,Garudacharpalya Tank,"D (Propagation of wild life,fisheries)",5.1,8.1,838.0,7.0,3.0,170.0,3500.0,3.0,188.0,5.0,188.0,132.0,72.0,1.5,0.4,160.0,84.0,76.0,23.0,94.0,570.0,48.0,0.72,0.5,34.0,0.2,50.0,3.0,1.74,2024.0
4520.0,Chinnappanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.3,8.5,2027.0,17.0,7.0,680.0,4600.0,32.0,164.0,16.0,196.0,420.0,156.0,4.68,3.6,364.0,188.0,176.0,49.0,243.0,1398.0,56.0,0.48,0.5,38.0,0.2,56.0,6.0,1.02,2024.0
5562.0,"Mahadevpuraâ   Lake, K. R. Puram , Bangalore East Taluka","D (Propagation of wild life,fisheries)",4.1,9.1,723.0,9.0,3.0,1200.0,7900.0,24.0,92.0,12.0,116.0,144.0,100.0,1.5,0.59,100.0,56.0,44.0,5.0,98.0,490.0,48.0,0.41,0.5,35.0,0.2,59.0,4.0,0.96,2024.0
3604.0,Doddanekkundi Lake,"D (Propagation of wild life,fisheries)",4.4,7.6,896.0,7.0,3.1,260.0,1700.0,3.0,188.0,5.0,188.0,128.0,72.0,1.5,0.4,168.0,92.0,76.0,36.0,136.0,598.0,84.0,0.26,0.5,9.0,0.35,62.0,5.0,0.69,2024.0
5561.0,"Munekolalu Lake ,Marathahalli, East Taluka ,Bengaluru","D (Propagation of wild life,fisheries)",4.5,7.4,864.0,7.0,3.0,140.0,13000.0,3.0,76.0,5.0,76.0,152.0,80.0,1.5,0.48,156.0,84.0,72.0,44.0,100.0,582.0,18.0,0.52,0.5,16.0,0.22,55.0,3.0,1.4,2024.0
3608.0,Varthur Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.2,1477.0,26.0,5.1,170000.0,1700000.0,3.0,432.0,5.0,432.0,172.0,184.0,36.0,26.0,248.0,132.0,116.0,25.0,154.0,978.0,42.0,1.2,0.5,31.0,0.2,48.0,4.0,3.5,2024.0
4527.0,Sheelavanta-Whitefield Lake,"E (Irrigation, industrial cooling and controlled waste)",1.0,7.6,1696.0,58.0,6.0,2600.0,11000.0,3.0,144.0,5.0,144.0,392.0,292.0,35.0,28.0,248.0,132.0,116.0,63.0,258.0,1120.0,174.0,3.0,0.5,30.0,0.2,61.0,7.0,9.2,2024.0
4524.0,Pattandur Agrahara Lake,"E (Irrigation, industrial cooling and controlled waste)",3.0,7.9,2970.0,39.0,10.3,1100.0,6300.0,3.0,444.0,5.0,444.0,268.0,220.0,26.0,18.0,520.0,268.0,252.0,62.0,370.0,1122.0,10.0,2.5,0.5,69.0,0.2,57.0,7.0,7.1,2024.0
4516.0,Kundalahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.4,8.2,1822.0,27.0,6.3,210.0,3500.0,3.0,216.0,5.0,216.0,464.0,184.0,19.0,12.0,364.0,188.0,176.0,56.0,255.0,1206.0,108.0,1.0,0.5,22.0,0.2,58.0,6.0,2.8,2024.0
5560.0,"Hoodi (Rajapalya Lake) Itpl Main Road, Near Hoodi,Bengaluru","E (Irrigation, industrial cooling and controlled waste)",1.2,8.3,1610.0,58.0,5.6,2000.0,9400.0,48.0,248.0,24.0,272.0,340.0,292.0,25.0,18.0,304.0,160.0,144.0,43.0,260.0,1076.0,114.0,1.5,0.5,36.0,0.2,62.0,6.0,4.6,2024.0
4525.0,Seetharampalya Lake,"E (Irrigation, industrial cooling and controlled waste)",1.8,7.7,1594.0,41.0,5.5,220.0,2400.0,3.0,268.0,5.0,268.0,348.0,236.0,20.0,14.0,300.0,156.0,144.0,38.0,258.0,1068.0,106.0,2.5,0.5,32.0,0.2,62.0,6.0,7.1,2024.0
3610.0,Tubarahalli Tank,"D (Propagation of wild life,fisheries)",4.4,7.7,845.0,7.0,2.9,210.0,3500.0,3.0,76.0,5.0,76.0,156.0,88.0,1.5,0.47,160.0,88.0,72.0,56.0,95.0,572.0,20.0,0.75,0.5,15.0,0.23,53.0,3.0,1.9,2024.0
3636.0,Hoskere Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.9,2550.0,79.0,9.8,270.0,3500.0,3.0,588.0,5.0,588.0,444.0,357.0,19.0,15.0,668.0,340.0,328.0,83.0,163.0,1738.0,42.0,1.28,0.5,51.0,0.22,32.0,2.7,3.64,2024.0
3633.0,Subramanyapura Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.0,5270.0,81.0,20.2,2600.0,9400.0,3.0,260.0,5.0,260.0,1240.0,393.0,22.0,18.0,1350.0,690.0,660.0,212.0,336.0,3644.0,46.0,2.81,0.5,97.0,0.24,33.0,3.97,8.0,2024.0
3596.0,Nayandanahalli Tank,"D (Propagation of wild life,fisheries)",5.1,7.9,934.0,4.0,3.6,220.0,1400.0,3.0,216.0,5.0,216.0,160.0,45.0,1.5,0.84,252.0,132.0,120.0,38.0,89.0,636.0,10.0,0.22,0.5,19.0,0.2,41.0,2.4,0.62,2024.0
3634.0,Devarakere Tank,"D (Propagation of wild life,fisheries)",4.2,8.1,307.0,5.0,1.2,210.0,3500.0,3.0,80.0,5.0,80.0,48.0,52.0,1.5,0.4,68.0,40.0,28.0,12.0,25.0,515.0,20.0,0.2,0.5,6.0,0.2,41.0,1.3,0.05,2024.0
3641.0,Dhorekere Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.6,580.0,90.0,2.2,2100.0,7000.0,3.0,116.0,5.0,116.0,52.0,444.0,44.0,34.0,148.0,80.0,14.0,68.0,55.0,394.0,284.0,0.56,0.5,17.0,0.22,41.0,2.0,1.42,2024.0
4534.0,Sompura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.5,696.0,30.0,2.8,680.0,4600.0,3.0,152.0,5.0,152.0,92.0,168.0,28.6,22.0,156.0,84.0,72.0,13.0,75.0,466.0,126.0,0.86,0.5,15.0,0.36,48.0,3.0,0.71,2024.0
4536.0,Hosakerehalli Lake,"D (Propagation of wild life,fisheries)",4.2,8.3,1000.0,9.0,4.0,1400.0,13000.0,56.0,104.0,28.0,160.0,156.0,80.0,1.5,0.4,148.0,80.0,68.0,23.0,96.0,680.0,28.0,0.55,0.5,24.0,0.41,54.0,3.0,1.4,2024.0
4537.0,Chinnakurchi Kere,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.6,3380.0,84.0,13.6,7800.0,33000.0,3.0,852.0,5.0,852.0,332.0,312.0,32.5,25.0,252.0,132.0,120.0,286.0,185.0,2264.0,156.0,0.57,0.5,10.0,0.68,60.0,5.0,1.42,2024.0
3635.0,Malathahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.4,2500.0,58.0,10.8,310.0,3500.0,168.0,532.0,84.0,700.0,248.0,220.0,28.6,22.0,196.0,104.0,92.0,97.0,166.0,1676.0,254.0,0.36,0.5,27.0,0.61,61.0,5.0,0.96,2024.0
3639.0,Kengeri Tank,"D (Propagation of wild life,fisheries)",4.1,7.2,1165.0,8.0,4.7,320.0,1700.0,3.0,308.0,5.0,308.0,140.0,92.0,1.5,0.46,268.0,140.0,128.0,30.0,124.0,792.0,22.0,1.9,0.5,27.0,0.48,47.0,3.0,4.9,2024.0
3598.0,Herohalli Tank,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.2,675.0,23.0,2.4,780.0,4900.0,3.0,184.0,5.0,184.0,96.0,156.0,3.1,2.4,168.0,88.0,80.0,35.0,76.0,462.0,24.0,1.6,0.5,18.0,0.2,47.0,2.6,3.7,2024.0
4096.0,Andhrahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,8.1,2820.0,25.0,11.2,1100.0,11000.0,3.0,228.0,5.0,228.0,816.0,168.0,5.6,4.3,676.0,344.0,332.0,156.0,327.0,1920.0,26.0,3.0,0.5,40.0,0.39,49.0,5.5,8.0,2024.0
3606.0,Dasarahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.5,702.0,18.0,2.5,170.0,3300.0,3.0,76.0,5.0,76.0,112.0,118.0,2.0,1.6,204.0,108.0,96.0,93.0,80.0,480.0,28.0,1.3,0.5,22.0,0.2,43.0,2.4,2.7,2024.0
