STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
3597.0,Hesaraghatta Lake,"D (Propagation of wild life,fisheries)",6.0,7.6,453.0,4.0,1.57,330.0,16000.0,3.0,120.0,5.0,120.0,40.0,44.0,1.5,0.4,148.0,80.0,68.0,5.0,30.0,304.0,10.0,0.31,0.5,14.0,0.2,28.0,1.0,0.87,2024.0
3598.0,Herohalli Tank,"D (Propagation of wild life,fisheries)",5.8,7.7,445.0,4.0,1.55,17000.0,70000.0,3.0,96.0,5.0,96.0,52.0,48.0,1.5,0.4,200.0,108.0,92.0,22.0,39.0,300.0,28.0,0.53,0.5,11.0,0.2,28.0,1.0,1.3,2024.0
3599.0,Anchepalya Lake,"D (Propagation of wild life,fisheries)",6.0,7.3,2107.0,8.0,8.5,240.0,3500.0,3.0,256.0,5.0,256.0,528.0,92.0,1.5,0.81,552.0,280.0,272.0,31.0,191.0,1412.0,10.0,0.2,0.5,28.0,0.52,41.0,4.0,0.26,2024.0
3600.0,Shivapura Tank,"E (Irrigation, industrial cooling and controlled waste)",3.4,6.5,702.0,16.0,2.44,11000.0,46000.0,3.0,44.0,5.0,44.0,64.0,112.0,2.4,1.7,284.0,112.0,172.0,124.0,57.0,474.0,10.0,0.27,0.5,9.0,0.21,51.0,1.0,0.72,2024.0
3601.0,Karihobanahalli Lake,"D (Propagation of wild life,fisheries)",2.2,6.5,640.0,17.0,2.2,2100.0,4800.0,3.0,84.0,5.0,84.0,64.0,128.0,4.2,3.1,200.0,108.0,92.0,54.0,52.0,424.0,22.0,1.1,0.5,12.0,3.0,34.0,0.91,3.0,2024.0
3602.0,Bellandur Lake,"E (Irrigation, industrial cooling and controlled waste)",6.2,7.6,2960.0,5.0,10.31,15.0,540.0,3.0,230.0,5.0,230.0,250.0,64.0,1.5,0.4,1490.0,760.0,730.0,49.0,137.0,1928.0,10.0,0.8,0.5,152.0,0.2,15.0,2.0,2.1,2024.0
3605.0,Yelemallappa Shetty Lake,"E (Irrigation, industrial cooling and controlled waste)",1.3,6.5,961.0,21.0,3.3,26.0,920.0,3.0,316.0,5.0,316.0,136.0,168.0,16.6,12.8,292.0,152.0,140.0,15.0,94.0,650.0,24.0,1.2,0.5,12.0,0.2,40.0,2.4,3.3,2024.0
3606.0,Dasarahalli Tank,"D (Propagation of wild life,fisheries)",4.8,6.5,347.0,4.0,0.9,2600.0,9400.0,3.0,76.0,5.0,76.0,16.0,40.0,1.5,0.4,96.0,52.0,44.0,14.0,16.0,232.0,40.0,0.57,0.5,5.0,0.2,25.0,0.71,1.45,2024.0
3609.0,Ibbalur Lake,"E (Irrigation, industrial cooling and controlled waste)",2.0,7.4,932.0,38.0,3.24,210.0,3500.0,3.0,144.0,5.0,144.0,144.0,192.0,3.0,2.2,128.0,72.0,56.0,17.0,100.0,612.0,10.0,1.2,0.5,16.0,0.43,59.0,3.8,3.2,2024.0
3610.0,Tubarahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",2.1,7.6,1170.0,19.0,4.0,680000.0,3100000.0,3.0,312.0,5.0,312.0,208.0,171.0,7.8,6.0,296.0,156.0,140.0,18.0,114.0,792.0,66.0,1.73,0.5,15.0,0.2,44.0,2.9,4.8,2024.0
3611.0,Kaikondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.9,7.5,1783.0,44.0,6.21,140.0,2400.0,3.0,380.0,5.0,380.0,256.0,216.0,28.0,21.0,352.0,184.0,168.0,32.0,167.0,1174.0,10.0,0.24,0.5,32.0,0.44,42.0,4.0,0.65,2024.0
3612.0,Agaram Lake,"D (Propagation of wild life,fisheries)",4.8,8.1,1170.0,5.0,4.0,140.0,2400.0,3.0,240.0,5.0,240.0,144.0,52.0,1.5,0.4,228.0,120.0,108.0,36.0,145.0,770.0,14.0,0.6,0.5,39.0,0.6,53.0,4.0,2.3,2024.0
3613.0,Gottigere Lake,"E (Irrigation, industrial cooling and controlled waste)",3.6,7.1,1210.0,17.0,4.3,1200.0,7900.0,3.0,128.0,5.0,128.0,224.0,114.0,1.7,1.3,140.0,72.0,68.0,45.0,135.0,824.0,42.0,0.2,0.5,25.0,0.37,63.0,4.9,0.3,2024.0
3614.0,Puttenahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.7,6.7,580.0,16.0,2.0,3100.0,11000.0,3.0,112.0,5.0,112.0,84.0,109.0,1.5,4.1,104.0,56.0,48.0,22.0,64.0,396.0,36.0,0.3,0.5,15.0,0.2,53.0,2.8,0.7,2024.0
3615.0,Arakere Lake,"E (Irrigation, industrial cooling and controlled waste)",3.8,7.7,634.0,16.0,2.3,1700.0,13000.0,3.0,116.0,5.0,116.0,76.0,108.0,1.5,4.1,152.0,80.0,72.0,22.0,73.0,432.0,36.0,0.3,0.5,14.0,0.23,48.0,2.6,0.7,2024.0
3616.0,Kalena Agrahara Lake,"D (Propagation of wild life,fisheries)",5.4,7.8,722.0,7.0,2.6,170.0,3500.0,3.0,140.0,5.0,140.0,112.0,65.0,1.5,0.82,100.0,56.0,44.0,17.0,81.0,492.0,26.0,0.2,0.5,20.0,0.27,58.0,3.5,0.05,2024.0
3618.0,Singasandra Lake,"D (Propagation of wild life,fisheries)",5.4,8.0,533.0,6.0,1.85,240.0,3500.0,3.0,68.0,5.0,68.0,52.0,56.0,1.5,0.4,132.0,72.0,60.0,68.0,47.0,362.0,28.0,0.37,0.5,13.0,0.2,44.0,2.0,0.92,2024.0
3619.0,Begur Tank,"E (Irrigation, industrial cooling and controlled waste)",2.6,7.5,1616.0,39.0,5.6,2600.0,17000.0,3.0,84.0,5.0,84.0,304.0,208.0,6.1,4.6,172.0,92.0,80.0,75.0,199.0,1068.0,52.0,0.28,0.5,35.0,0.44,68.0,7.0,0.78,2024.0
3620.0,Parappana Agrahara Lake,"D (Propagation of wild life,fisheries)",4.1,8.5,712.0,14.0,2.4,1400.0,4800.0,32.0,128.0,16.0,160.0,152.0,143.0,1.5,0.99,148.0,80.0,68.0,11.0,70.0,310.0,482.0,0.52,0.5,9.0,0.2,48.0,2.5,1.4,2024.0
3621.0,Haralur Lake,"D (Propagation of wild life,fisheries)",4.8,9.0,840.0,8.0,2.92,220.0,3500.0,32.0,104.0,16.0,136.0,136.0,96.0,1.5,0.79,136.0,76.0,60.0,55.0,97.0,562.0,146.0,0.26,0.5,24.0,0.39,56.0,4.0,0.73,2024.0
3622.0,Somasundrapalya Lake,"D (Propagation of wild life,fisheries)",4.4,8.0,890.0,12.0,3.1,110.0,2400.0,3.0,248.0,5.0,248.0,136.0,124.0,1.5,0.99,240.0,128.0,112.0,14.0,87.0,602.0,40.0,0.2,0.5,11.0,0.33,43.0,2.4,0.05,2024.0
3623.0,Anekal Doddakere Tank,"D (Propagation of wild life,fisheries)",5.8,7.2,1661.0,14.0,5.6,140.0,2400.0,3.0,468.0,5.0,468.0,260.0,141.0,1.5,0.99,452.0,232.0,220.0,26.0,161.0,1126.0,18.0,0.2,0.5,21.0,0.48,42.0,3.3,0.05,2024.0
3624.0,Puttenahalli Lake,"D (Propagation of wild life,fisheries)",7.1,7.1,689.0,7.3,2.4,260.0,9200.0,3.0,180.0,5.0,180.0,108.0,66.0,1.5,0.84,184.0,96.0,88.0,19.0,76.0,470.0,12.0,0.9,0.5,21.0,0.2,64.0,2.4,1.7,2024.0
3625.0,Hebbal Lake,"D (Propagation of wild life,fisheries)",6.9,7.1,669.0,6.3,2.4,170.0,2400.0,3.0,176.0,5.0,176.0,112.0,57.0,1.5,0.82,176.0,92.0,84.0,19.0,75.0,456.0,10.0,1.0,0.5,22.0,0.2,48.0,2.8,1.8,2024.0
3626.0,Nagavara Lake,"D (Propagation of wild life,fisheries)",7.8,7.0,666.0,6.0,2.3,630.0,5400.0,3.0,184.0,5.0,184.0,96.0,52.0,1.5,0.67,172.0,92.0,80.0,20.0,71.0,452.0,34.0,0.63,0.5,17.0,0.34,44.0,2.0,1.8,2024.0
3627.0,Jakkur Lake,"D (Propagation of wild life,fisheries)",7.6,8.2,917.0,24.0,3.5,2100.0,28000.0,3.0,236.0,5.0,236.0,168.0,163.0,1.7,1.3,236.0,124.0,112.0,17.0,100.0,624.0,72.0,2.4,0.5,29.0,0.26,44.0,2.8,5.0,2024.0
3628.0,Amruthahalli Lake,"D (Propagation of wild life,fisheries)",7.7,7.0,658.0,4.0,2.3,580.0,9200.0,3.0,184.0,5.0,184.0,96.0,48.0,1.5,0.62,184.0,100.0,84.0,22.0,68.0,446.0,32.0,0.63,0.5,17.0,0.37,42.0,2.0,1.8,2024.0
3629.0,Allalasandra Lake,"D (Propagation of wild life,fisheries)",7.9,7.9,921.0,25.0,3.3,2500.0,21000.0,3.0,236.0,5.0,236.0,176.0,167.0,1.6,1.2,252.0,128.0,124.0,16.0,96.0,628.0,66.0,2.0,0.5,29.0,0.23,42.0,2.6,5.0,2024.0
3630.0,Yelahanka Tank,"D (Propagation of wild life,fisheries)",8.0,8.2,911.0,22.0,3.2,3100.0,17000.0,3.0,244.0,5.0,244.0,188.0,144.0,1.5,1.1,236.0,124.0,112.0,20.0,95.0,620.0,60.0,1.2,0.5,29.0,0.22,43.0,2.7,2.4,2024.0
3633.0,Subramanyapura Tank,"D (Propagation of wild life,fisheries)",6.0,8.8,550.0,7.0,1.2,2000.0,9400.0,64.0,104.0,52.0,168.0,140.0,63.0,1.5,0.8,108.0,60.0,48.0,21.0,44.0,378.0,260.0,0.5,0.5,12.0,0.42,43.0,1.8,1.2,2024.0
3634.0,Devarakere Tank,"D (Propagation of wild life,fisheries)",5.2,7.6,856.0,8.0,3.4,1300.0,13000.0,3.0,376.0,5.0,376.0,44.0,76.0,1.5,0.88,148.0,80.0,68.0,8.0,102.0,582.0,272.0,0.6,0.5,28.0,0.22,54.0,3.7,1.0,2024.0
3635.0,Malathahalli Lake,"D (Propagation of wild life,fisheries)",4.2,6.9,530.0,10.0,2.4,2600.0,14000.0,3.0,80.0,5.0,80.0,48.0,93.0,1.5,0.92,212.0,108.0,104.0,63.0,76.0,362.0,364.0,0.2,0.5,20.0,0.2,41.0,2.9,0.05,2024.0
3636.0,Hoskere Lake,"E (Irrigation, industrial cooling and controlled waste)",1.3,6.5,475.0,18.0,1.4,250.0,9200.0,3.0,108.0,5.0,108.0,36.0,119.0,2.6,2.0,116.0,64.0,52.0,14.0,52.0,326.0,14.0,0.9,0.5,19.0,0.2,44.0,2.2,1.2,2024.0
3638.0,Yelachenahalli Lake,"D (Propagation of wild life,fisheries)",6.0,8.9,501.0,7.0,2.02,2600.0,9400.0,8.0,68.0,5.0,72.0,72.0,76.0,1.5,0.4,124.0,68.0,56.0,27.5,40.0,342.0,48.0,0.2,0.5,3.0,0.21,40.0,2.0,0.05,2024.0
3639.0,Kengeri Tank,"D (Propagation of wild life,fisheries)",5.0,6.8,876.0,8.0,0.9,240.0,3500.0,3.0,384.0,5.0,384.0,100.0,77.0,1.5,0.9,244.0,128.0,116.0,16.0,32.0,398.0,12.0,1.9,0.5,16.0,0.36,21.0,0.9,4.6,2024.0
3640.0,Uttarahalli Doraikere,"E (Irrigation, industrial cooling and controlled waste)",1.9,8.0,295.0,29.0,1.0,5800.0,17000.0,3.0,96.0,5.0,96.0,20.0,164.0,3.1,2.3,116.0,64.0,52.0,20.0,16.0,198.0,46.0,0.9,0.5,8.0,0.2,21.0,0.64,2.3,2024.0
3641.0,Dhorekere Tank,"D (Propagation of wild life,fisheries)",5.8,7.1,458.0,5.0,1.6,170.0,2400.0,3.0,96.0,5.0,96.0,32.0,64.0,1.5,0.49,160.0,88.0,72.0,26.0,31.0,308.0,22.0,0.93,0.5,10.0,0.2,28.0,1.0,2.4,2024.0
3642.0,Jigani Tank,"D (Propagation of wild life,fisheries)",6.3,7.1,1292.0,12.0,4.4,260.0,5400.0,3.0,364.0,5.0,364.0,200.0,120.0,1.5,0.99,348.0,180.0,168.0,20.0,125.0,874.0,12.0,0.2,0.5,16.0,0.34,42.0,2.9,0.05,2024.0
3643.0,Benniganahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.5,6.8,560.0,17.0,1.9,20.0,1600.0,3.0,160.0,5.0,160.0,84.0,144.0,2.2,1.7,148.0,80.0,68.0,9.0,55.0,378.0,14.0,0.2,0.5,7.0,0.3,43.0,2.0,0.33,2024.0
3655.0,Mathikere Tank,"D (Propagation of wild life,fisheries)",5.2,7.3,537.0,6.0,2.12,2100.0,11000.0,3.0,112.0,5.0,112.0,40.0,56.0,1.5,0.4,176.0,92.0,84.0,29.12,41.0,360.0,254.0,0.2,0.5,3.0,0.23,35.0,1.34,0.05,2024.0
4094.0,Gangondanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.2,7.0,2095.0,30.0,8.4,120.0,2400.0,3.0,220.0,5.0,220.0,548.0,184.0,4.29,3.3,544.0,276.0,268.0,14.0,185.0,1402.0,10.0,0.2,0.5,29.0,0.56,41.0,3.0,0.05,2024.0
4095.0,Chikkabanavara Lake,"E (Irrigation, industrial cooling and controlled waste)",1.9,7.6,1594.0,17.0,5.5,17.0,240.0,3.0,356.0,5.0,356.0,192.0,128.0,22.6,17.0,420.0,216.0,204.0,51.0,146.0,1052.0,16.0,0.2,0.5,31.0,0.2,35.0,3.0,0.37,2024.0
4096.0,Andhrahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",3.4,6.7,659.0,16.0,2.3,11000.0,79000.0,3.0,96.0,5.0,96.0,60.0,120.0,9.4,7.1,156.0,84.0,72.0,39.0,44.0,438.0,12.0,0.75,0.5,14.0,0.2,35.0,2.0,1.9,2024.0
4097.0,Kachohalli Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.8,1829.0,50.0,6.9,3900.0,17000.0,3.0,588.0,5.0,588.0,256.0,260.0,41.6,32.0,548.0,280.0,268.0,62.0,175.0,1224.0,12.0,2.15,0.5,33.0,0.39,39.0,3.24,5.71,2024.0
4107.0,"River Dakshina Pinakini Near Mugalur Bridge
Mugalur, Bengaluru","E (Irrigation, industrial cooling and controlled waste)",0.3,6.9,1406.0,25.0,4.76,780.0,7900.0,3.0,396.0,5.0,396.0,220.0,200.0,26.5,20.4,380.0,196.0,184.0,22.0,136.0,952.0,106.0,2.7,0.5,18.0,0.48,47.0,3.0,7.4,2024.0
4504.0,Sarakki Lake,"D (Propagation of wild life,fisheries)",5.2,8.1,953.0,9.0,3.84,1400.0,7000.0,3.0,168.0,5.0,168.0,120.0,84.0,1.5,0.76,196.0,104.0,92.0,32.4,80.0,638.0,20.0,0.71,0.5,8.0,0.28,45.0,2.0,1.74,2024.0
4505.0,Nelamangala Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.5,1235.0,79.0,10.08,380.0,2800.0,3.0,284.0,5.0,284.0,208.0,361.0,28.4,23.6,336.0,172.0,164.0,50.0,113.0,832.0,16.0,0.89,0.5,25.0,0.39,40.0,2.68,2.6,2024.0
4506.0,Abbigere Lake,"E (Irrigation, industrial cooling and controlled waste)",3.4,7.2,1094.0,14.0,3.81,140.0,2400.0,3.0,244.0,5.0,244.0,124.0,108.0,3.1,2.2,296.0,156.0,140.0,36.0,89.0,720.0,10.0,0.82,0.5,16.0,0.2,38.0,2.0,2.1,2024.0
4507.0,Chelekere Lake,"D (Propagation of wild life,fisheries)",7.9,7.1,656.0,4.0,2.2,480.0,3500.0,3.0,192.0,5.0,192.0,100.0,48.0,1.5,0.69,196.0,104.0,92.0,21.0,76.0,450.0,36.0,0.77,0.5,15.0,0.35,43.0,2.0,2.0,2024.0
4508.0,Singapura Lake,"D (Propagation of wild life,fisheries)",7.9,6.8,666.0,4.0,2.3,4300.0,14000.0,3.0,188.0,5.0,188.0,100.0,44.0,1.5,0.71,204.0,108.0,96.0,24.0,80.0,452.0,144.0,1.1,0.5,18.0,0.36,43.0,2.0,3.1,2024.0
4509.0,Narasipura Lake,"D (Propagation of wild life,fisheries)",8.0,7.0,660.0,4.0,2.3,240.0,9200.0,3.0,188.0,5.0,188.0,100.0,40.0,1.5,0.59,180.0,96.0,84.0,23.0,74.0,448.0,32.0,1.9,0.5,17.0,0.35,44.0,2.0,5.3,2024.0
4510.0,Rachenahalli Lake,"D (Propagation of wild life,fisheries)",8.0,7.6,897.0,4.0,3.1,3900.0,14000.0,3.0,224.0,5.0,224.0,164.0,44.0,1.5,0.4,228.0,120.0,108.0,32.8,85.0,602.0,176.0,1.5,0.5,24.0,0.28,42.0,2.0,4.2,2024.0
4511.0,Kogilu Kere,"D (Propagation of wild life,fisheries)",7.8,7.1,661.0,6.0,2.3,1700.0,12000.0,3.0,176.0,5.0,176.0,104.0,52.0,1.5,0.57,184.0,100.0,84.0,24.0,66.0,450.0,22.0,0.73,0.5,16.0,0.33,41.0,2.0,1.9,2024.0
4512.0,Viswaneedam Lake,"D (Propagation of wild life,fisheries)",4.1,7.1,330.0,14.0,1.1,260.0,9200.0,3.0,96.0,5.0,96.0,20.0,138.0,1.5,0.99,88.0,52.0,36.0,5.0,33.5,228.0,12.0,0.84,0.5,4.0,0.2,44.0,1.6,2.3,2024.0
4513.0,Ramammana Kere,"E (Irrigation, industrial cooling and controlled waste)",2.8,6.7,1011.0,18.0,4.0,2600.0,11000.0,3.0,264.0,5.0,264.0,164.0,124.0,2.99,2.3,376.0,192.0,184.0,8.0,110.0,704.0,30.0,1.4,0.5,19.0,0.37,37.0,2.47,3.71,2024.0
4514.0,Sadaramangala Lake,"D (Propagation of wild life,fisheries)",4.2,7.2,745.0,14.0,2.5,2100.0,14000.0,3.0,252.0,5.0,252.0,84.0,144.0,1.5,0.99,240.0,128.0,112.0,12.0,73.0,502.0,116.0,0.2,0.5,9.0,0.26,39.0,2.0,0.05,2024.0
4515.0,Bhattarahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.7,7.0,802.0,16.0,2.8,310.0,3500.0,3.0,228.0,5.0,228.0,124.0,147.0,2.99,2.3,216.0,116.0,100.0,13.0,79.0,542.0,106.0,0.32,0.5,10.0,0.35,43.0,2.3,0.9,2024.0
4516.0,Kundalahalli Lake,"D (Propagation of wild life,fisheries)",4.1,8.0,1612.0,15.0,5.5,92000.0,460000.0,3.0,200.0,5.0,200.0,348.0,147.0,1.5,0.99,364.0,188.0,176.0,25.0,156.0,1092.0,52.0,0.71,0.5,20.0,0.2,46.0,3.6,1.94,2024.0
4517.0,Kowdhenahalli Tank,"E (Irrigation, industrial cooling and controlled waste)",1.4,7.0,785.0,23.0,3.0,170.0,3500.0,3.0,180.0,5.0,180.0,128.0,192.0,3.8,3.2,212.0,112.0,100.0,32.0,67.0,522.0,14.0,0.62,0.5,16.0,0.41,38.0,2.0,1.8,2024.0
4518.0,Garudacharpalya Tank,"D (Propagation of wild life,fisheries)",6.6,8.4,593.0,4.0,2.28,45000.0,230000.0,24.0,148.0,12.0,160.0,96.0,40.0,1.5,0.4,136.0,72.0,64.0,24.0,49.0,392.0,10.0,0.2,0.5,12.0,0.2,41.0,1.8,0.36,2024.0
4520.0,Chinnappanahalli Lake,"D (Propagation of wild life,fisheries)",5.5,7.6,641.0,4.0,2.46,13.0,1600.0,3.0,144.0,5.0,144.0,104.0,42.0,1.5,0.61,172.0,92.0,80.0,26.0,56.0,428.0,10.0,0.2,0.5,13.0,0.2,39.0,1.85,0.4,2024.0
4521.0,Devarabeesanahalli Lake,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.6,1591.0,20.0,5.54,430.0,5400.0,3.0,324.0,5.0,324.0,232.0,152.0,20.0,15.0,304.0,160.0,144.0,36.0,162.0,1048.0,10.0,0.36,0.5,34.0,0.46,44.0,4.0,0.95,2024.0
4523.0,Nallurahalli Lake,"D (Propagation of wild life,fisheries)",4.2,7.4,749.0,15.0,2.5,32.0,1600.0,3.0,256.0,5.0,256.0,88.0,146.0,1.5,0.98,244.0,128.0,116.0,12.0,74.0,506.0,118.0,0.2,0.5,9.0,0.26,39.0,2.1,0.05,2024.0
4524.0,Pattandur Agrahara Lake,"D (Propagation of wild life,fisheries)",4.5,7.4,1808.0,11.0,6.2,17000.0,48000.0,3.0,440.0,5.0,440.0,372.0,106.0,1.5,0.95,428.0,220.0,208.0,28.0,175.0,1224.0,10.0,0.8,0.5,23.0,0.2,45.0,3.7,2.1,2024.0
4525.0,Seetharampalya Lake,"E (Irrigation, industrial cooling and controlled waste)",2.2,7.6,1171.0,18.0,4.0,1400000.0,4900000.0,3.0,312.0,5.0,312.0,208.0,162.0,7.5,5.8,296.0,156.0,140.0,18.0,114.0,794.0,66.0,1.7,0.5,15.0,0.2,44.0,2.9,4.7,2024.0
4526.0,Devasandra Lake,"D (Propagation of wild life,fisheries)",4.1,7.8,1221.0,15.0,4.2,2100.0,70000.0,3.0,344.0,5.0,344.0,188.0,148.0,1.5,0.99,328.0,172.0,156.0,19.0,119.0,828.0,246.0,0.26,0.5,15.0,0.54,43.0,2.9,0.71,2024.0
4527.0,Sheelavanta/Whitefield Lake,"D (Propagation of wild life,fisheries)",4.1,7.5,1062.0,14.0,3.6,7900.0,11000.0,3.0,260.0,5.0,260.0,192.0,140.0,1.5,0.98,248.0,132.0,116.0,16.0,103.0,718.0,72.0,0.47,0.5,13.0,0.2,46.0,2.8,1.2,2024.0
4528.0,Doddakannehalli Lake,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.5,1675.0,22.0,5.83,310.0,3500.0,3.0,328.0,5.0,328.0,248.0,148.0,29.0,21.0,312.0,164.0,148.0,28.0,154.0,1110.0,12.0,0.85,0.5,31.0,0.42,48.0,4.0,2.3,2024.0
4529.0,Kasavanahalli Lake,"D (Propagation of wild life,fisheries)",6.1,7.3,1102.0,5.0,3.83,21.0,1600.0,3.0,84.0,5.0,84.0,204.0,52.0,1.5,0.4,120.0,68.0,52.0,10.0,144.0,724.0,44.0,0.21,0.5,28.0,0.54,67.0,6.0,0.58,2024.0
4531.0,Rayasandra Lake,"E (Irrigation, industrial cooling and controlled waste)",1.5,7.0,1554.0,15.0,5.26,14000.0,49000.0,3.0,436.0,5.0,436.0,244.0,148.0,4.16,3.2,420.0,216.0,204.0,24.0,150.0,1052.0,14.0,0.7,0.5,19.0,0.53,42.0,3.2,1.8,2024.0
4532.0,Chandapura Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,7.0,2081.0,26.0,7.2,92000.0,460000.0,3.0,588.0,5.0,588.0,324.0,210.0,32.2,24.8,564.0,288.0,276.0,32.0,201.0,1412.0,26.0,2.7,0.5,26.0,0.71,42.0,3.7,7.6,2024.0
4533.0,Ullalu Lake,"E (Irrigation, industrial cooling and controlled waste)",0.3,6.3,372.0,18.0,1.1,170.0,5400.0,3.0,108.0,5.0,108.0,28.0,119.0,2.0,1.6,128.0,68.0,60.0,16.0,39.0,254.0,14.0,0.9,0.5,16.0,0.2,37.0,1.5,1.2,2024.0
4534.0,Sompura Lake,"D (Propagation of wild life,fisheries)",6.2,8.0,1784.0,4.0,6.2,43.0,1600.0,3.0,100.0,5.0,100.0,84.0,44.0,1.5,0.4,568.0,292.0,276.0,283.0,191.0,1190.0,10.0,0.2,0.5,14.0,0.35,41.0,3.0,0.33,2024.0
4535.0,Gubbalal Lake,"D (Propagation of wild life,fisheries)",5.8,9.2,772.0,7.0,2.7,310.0,9200.0,68.0,184.0,92.0,252.0,48.0,67.0,1.5,0.86,156.0,84.0,72.0,11.0,86.0,528.0,10.0,0.8,0.5,26.0,0.22,49.0,3.0,1.4,2024.0
